#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.aov;nl.p.cd;nl.p.cda;nl.p.d66;nl.p.fractiebierman;nl.p.fractiehendriks;nl.p.gl;nl.p.gpv;nl.p.groephendriks;nl.p.groepnijpels;nl.p.ou55plus;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1995-1996;9;1995-10-05;24342;3;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24342-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-9-561-561-2.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-9-561-561-2?view=html#nl.proc.ob.d.h-tk-19951996-9-561-561-2.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-9-561-561-2.html;aye;aye;aye;no;;;aye;no;aye;aye;no;no;no;no;aye;no;De Jong;nl.m.02984;;;de motie-De Jong over het alsnog bij wet regelen van de terughevelingsoperatie ( 24342, nr. 3)
commons;1995-1996;9;1995-10-05;24442;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24442-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-9-561-561-1.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-9-561-561-1?view=html#nl.proc.ob.d.h-tk-19951996-9-561-561-1.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-9-561-561-1.html;aye;no;aye;no;;;aye;no;aye;aye;no;no;aye;no;aye;no;Sipkes;nl.m.02884;;;de motie-Sipkes over de onmiddellijke stopzetting van de proeven ( 24442, nr. 4)
commons;1995-1996;9;1995-10-05;24442;1;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24442-1.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-9-561-561-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-9-561-561-1?view=html#nl.proc.ob.d.h-tk-19951996-9-561-561-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-9-561-561-1.html;no;no;no;no;;;aye;no;aye;no;no;no;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over het terugroepen van de Nederlandse ambassadeur in Frankrijk ( 24442, nr. 1)
commons;1995-1996;10;1995-10-10;24169;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24169-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.51.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.51.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;;;;;;;;;;;;;;;;;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, VII)
commons;1995-1996;10;1995-10-10;24169;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24169-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.46.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.46.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, VI)
commons;1995-1996;10;1995-10-10;24169;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24169-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.43.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;no;aye;no;;;aye;no;no;aye;aye;no;aye;aye;aye;no;Rosenmöller;nl.m.02970;;;amendement-Rosenmöller (stuk nr. 10)
commons;1995-1996;10;1995-10-10;24169;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24169-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.55.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.55.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;;;;;;;;;;;;;;;;;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. tot invoeging van een paragraaf 2a en een paragraaf 2b (stuk nr. 9, VIII)
commons;1995-1996;10;1995-10-10;24169;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24169-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.59.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.59.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;;;;;;;;;;;;;;;;;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, IX)
commons;1995-1996;10;1995-10-10;24169;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24169-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.63.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.63.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;;;;;;;;;;;;;;;;;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, X)
commons;1995-1996;10;1995-10-10;24169;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24169-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.68.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.68.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;;;;;;;;;;;;;;;;;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, XI)
commons;1995-1996;10;1995-10-10;24169;9:,XII;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24169;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.73.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.73.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;;;;;;;;;;;;;;;;;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, XII, A)
commons;1995-1996;10;1995-10-10;24169;9:,XII;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24169;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.76.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.76.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;;;;;;;;;;;;;;;;;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, XII, B)
commons;1995-1996;10;1995-10-10;24169;9:,XII;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24169;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.79.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.79.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;;;;;;;;;;;;;;;;;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, XII, C)
commons;1995-1996;10;1995-10-10;24169;9:,XIII;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24169;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.84.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.84.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;;;;;;;;;;;;;;;;;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, XIII, A)
commons;1995-1996;10;1995-10-10;24169;14;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24169-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.87.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.87.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;no;no;aye;no;;;no;aye;no;aye;aye;no;aye;aye;aye;no;Boogaard;nl.m.02504;;;amendement-Boogaard (stuk nr. 14)
commons;1995-1996;10;1995-10-10;24169;9:,XIII;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24169;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.90.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.90.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, XIII, B)
commons;1995-1996;10;1995-10-10;24169;9:,XIII;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24169;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.93.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.93.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;no;aye;aye;;;no;aye;no;aye;aye;aye;aye;aye;aye;aye;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, XIII, C)
commons;1995-1996;10;1995-10-10;24169;9:,XIV;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24169;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.97.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.97.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, XIV, A)
commons;1995-1996;10;1995-10-10;24169;11;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24169-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.104.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.104.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;aye;aye;no;;;aye;aye;no;aye;aye;aye;aye;aye;aye;no;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse tot het laten vervallen van artikel 85 (stuk nr. 11)
commons;1995-1996;10;1995-10-10;24169;16;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-16.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24169-16?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.108.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.108.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Doelman-Pel;nl.m.02794;;;amendement-Doelman-Pel c.s. (stuk nr. 16)
commons;1995-1996;10;1995-10-10;24169;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24169;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.8.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.8.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;no;no;no;aye;;;no;no;no;no;no;aye;no;no;no;aye;;;;;Regeling van een verzekering voor nabestaanden (Algemene nabestaandenwet) ( 24169)
commons;1995-1996;10;1995-10-10;24169;17;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-17.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.9.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.9.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;no;aye;no;;;aye;aye;aye;aye;aye;no;aye;aye;aye;no;Rosenmöller;nl.m.02970;;;de motie-Rosenmöller c.s. over aanwending van een meer-opbrengst voor verbetering van het overgangsrecht ( 24169, nr. 17)
commons;1995-1996;10;1995-10-10;24169;18;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.9.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.9.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;aye;no;no;;;aye;aye;aye;aye;aye;no;aye;aye;aye;no;Stellingwerf;nl.m.02544;;;de motie-Stellingwerf over de arbeidsmarktpositie van werkloze nabestaanden ( 24169, nr. 18)
commons;1995-1996;10;1995-10-10;24169;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24169-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.40.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;aye;aye;no;;;aye;aye;no;aye;aye;no;aye;aye;no;no;Doelman-Pel;nl.m.02794;;;amendement-Doelman-Pel (stuk nr. 12)
commons;1995-1996;10;1995-10-10;24169;9:,V;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24169;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.36.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;;;;;;;;;;;;;;;;;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, V, C)
commons;1995-1996;10;1995-10-10;24169;9:,V;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24169;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.33.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, V, B)
commons;1995-1996;10;1995-10-10;24134;7;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24134-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24134-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595?view=html#nl.proc.ob.d.h-tk-19951996-10-594-595.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-594-595.html;no;aye;no;no;;;aye;no;no;no;no;no;aye;aye;aye;no;Poppe;nl.m.02536;;;amendement-Poppe (stuk nr. 7)
commons;1995-1996;10;1995-10-10;24134;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24134-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24134-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595?view=html#nl.proc.ob.d.h-tk-19951996-10-594-595.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-594-595.html;aye;aye;no;no;;;aye;no;no;aye;aye;no;aye;aye;aye;no;Stellingwerf;nl.m.02544;;;amendement-Stellingwerf (stuk nr. 10)
commons;1995-1996;10;1995-10-10;24134;13;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24134-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24134-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595?view=html#nl.proc.ob.d.h-tk-19951996-10-594-595.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-594-595.html;aye;no;aye;aye;;;aye;aye;no;aye;aye;aye;aye;aye;no;aye;Van Zuijlen;nl.m.02555;;;amendement-Van Zuijlen c.s. (stuk nr. 13, I)
commons;1995-1996;10;1995-10-10;24134;16;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24134-16.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24134-16?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595?view=html#nl.proc.ob.d.h-tk-19951996-10-594-595.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-594-595.html;no;aye;no;no;;;aye;aye;no;no;no;no;aye;aye;aye;no;Poppe;nl.m.02536;M.B. Vos;nl.m.02547;amendement-Poppe/M.B. Vos (stuk nr. 16, I)
commons;1995-1996;10;1995-10-10;24134;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24134-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24134-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595?view=html#nl.proc.ob.d.h-tk-19951996-10-594-595.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-594-595.html;no;aye;no;no;;;no;no;no;no;no;no;no;no;aye;no;Poppe;nl.m.02536;;;amendement-Poppe (stuk nr. 9, I)
commons;1995-1996;10;1995-10-10;24134;14;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24134-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24134-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595.1.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595?view=html#nl.proc.ob.d.h-tk-19951996-10-594-595.1.29.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-594-595.html;no;aye;no;no;;;aye;no;no;aye;aye;no;aye;aye;aye;no;M.B. Vos;nl.m.02547;;;amendement-M.B. Vos (stuk nr. 14, I)
commons;1995-1996;10;1995-10-10;24134;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24134-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24134-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595.1.32.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595?view=html#nl.proc.ob.d.h-tk-19951996-10-594-595.1.32.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-594-595.html;aye;aye;no;no;;;aye;aye;no;aye;aye;no;aye;aye;aye;no;Stellingwerf;nl.m.02544;;;amendement-Stellingwerf (stuk nr. 11)
commons;1995-1996;10;1995-10-10;24134;6;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24134-6.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24134-6?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595?view=html#nl.proc.ob.d.h-tk-19951996-10-594-595.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-594-595.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Schutte;nl.m.02676;;;amendement-Schutte (stuk nr. 6)
commons;1995-1996;10;1995-10-10;24134;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24134;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595.1.41.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-594-595?view=html#nl.proc.ob.d.h-tk-19951996-10-594-595.1.41.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-594-595.html;aye;no;aye;aye;;;no;aye;no;aye;aye;aye;aye;aye;no;aye;;;;;Tijdelijke wet vrachtverdeling Noord-Zuid-vervoer ( 24134)
commons;1995-1996;10;1995-10-10;24169;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24169-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24169-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.4.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;no;aye;aye;;;aye;aye;no;aye;aye;aye;no;no;aye;aye;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. tot invoeging van een artikel 2a (stuk nr. 9, I)
commons;1995-1996;10;1995-10-10;24169;9:,V;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24169;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.30.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;no;aye;aye;;;aye;aye;no;aye;aye;aye;aye;aye;aye;aye;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, V, A)
commons;1995-1996;10;1995-10-10;24169;9:,IV;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24169;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.26.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;aye;no;aye;aye;;;aye;aye;no;aye;aye;aye;no;no;aye;aye;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, IV, B)
commons;1995-1996;10;1995-10-10;24169;9:,IV;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24169;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.23.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-10-595-598?view=html#nl.proc.ob.d.h-tk-19951996-10-595-598.1.7.23.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-10-595-598.html;;;;;;;;;;;;;;;;;Kalsbeek-Jasperse;nl.m.02961;;;amendement-Kalsbeek-Jasperse c.s. (stuk nr. 9, IV, A)
