#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.groepdejong2;nl.p.groepwijnschenk;nl.p.ln;nl.p.lpf;nl.p.osf;nl.p.pvda;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2002-2003;35;2002-12-18;28600-XV;48;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XV-48.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2653-2655.1.8.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2653-2655?view=html#nl.proc.ob.d.h-tk-20022003-2653-2655.1.8.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2653-2655.html;no;aye;no;aye;no;no;aye;no;;aye;no;aye;no;Bussemaker;nl.m.02251;Van Gent;nl.m.02218;motie-Bussemaker/Van Gent (28600-XV, nr. 48)
commons;2002-2003;35;2002-12-18;28600-XII;30;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XII-30.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;Dijksma;nl.m.02510;Oplaat;nl.m.02233;motie-Dijksma/Oplaat (28600-XII, nr. 30)
commons;2002-2003;35;2002-12-18;28600-XII;29;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XII-29.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;no;aye;aye;aye;no;no;no;no;;aye;aye;aye;no;Dijksma;nl.m.02510;;;motie-Dijksma (28600-XII, nr. 29)
commons;2002-2003;35;2002-12-18;28600-XII;28;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XII-28.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;no;aye;no;no;no;no;no;no;;aye;no;no;no;Dijksma;nl.m.02510;;;motie-Dijksma (28600-XII, nr. 28)
commons;2002-2003;35;2002-12-18;28600-XII;26;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XII-26.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;no;aye;aye;aye;no;no;no;no;;aye;aye;aye;no;Dijksma;nl.m.02510;;;motie-Dijksma c.s. (28600-XII, nr. 26)
commons;2002-2003;35;2002-12-18;28600 XII;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28600 XII;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2655-2656.1.49.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2655-2656?view=html#nl.proc.ob.d.h-tk-20022003-2655-2656.1.49.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2655-2656.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;;;;;Vaststelling van de begrotingsstaat van het Ministerie van Verkeer en Waterstaat (XII) voor het jaar 2003 ( 28600 XII)
commons;2002-2003;35;2002-12-18;28600 XII;64;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600 XII-64.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28600-XII-64?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2655-2656.1.41.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2655-2656?view=html#nl.proc.ob.d.h-tk-20022003-2655-2656.1.41.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2655-2656.html;no;no;no;aye;no;no;no;no;;aye;no;aye;no;Duyvendak;nl.m.02307;;;amendement-Duyvendak (stuk nr. 64)
commons;2002-2003;35;2002-12-18;28600 XII;24;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600 XII-24.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28600-XII-24?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2655-2656.1.38.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2655-2656?view=html#nl.proc.ob.d.h-tk-20022003-2655-2656.1.38.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2655-2656.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;Van Haersma Buma;nl.m.02316;;;amendement-Van Haersma Buma (stuk nr. 24, I)
commons;2002-2003;35;2002-12-18;28600 XII;7;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600 XII-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28600-XII-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2655-2656.1.35.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2655-2656?view=html#nl.proc.ob.d.h-tk-20022003-2655-2656.1.35.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2655-2656.html;no;no;aye;aye;no;no;no;no;;no;no;aye;no;Giskes;nl.m.02516;;;amendement-Giskes (stuk nr. 7)
commons;2002-2003;35;2002-12-18;28600 XII;67;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600 XII-67.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28600-XII-67?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2655-2656.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2655-2656?view=html#nl.proc.ob.d.h-tk-20022003-2655-2656.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2655-2656.html;no;no;aye;aye;no;no;no;no;;aye;no;aye;no;Duyvendak;nl.m.02307;;;amendement-Duyvendak (stuk nr. 67, I)
commons;2002-2003;35;2002-12-18;28600 XII;66;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600 XII-66.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28600-XII-66?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2655-2656.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2655-2656?view=html#nl.proc.ob.d.h-tk-20022003-2655-2656.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2655-2656.html;no;aye;aye;aye;no;no;no;no;;no;aye;aye;no;Duyvendak;nl.m.02307;;;amendement-Duyvendak (stuk nr. 66, I)
commons;2002-2003;35;2002-12-18;28600-XII;31;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XII-31.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;aye;aye;no;no;aye;no;aye;aye;;aye;aye;aye;aye;Van Haersma Buma;nl.m.02316;;;motie-Van Haersma Buma c.s. (28600-XII, nr. 31)
commons;2002-2003;35;2002-12-18;28600-XII;33;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XII-33.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;aye;aye;no;no;no;no;aye;aye;;aye;aye;no;aye;Van Haersma Buma;nl.m.02316;;;motie-Van Haersma Buma c.s. (28600-XII, nr. 33)
commons;2002-2003;35;2002-12-18;28600-XII;45;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XII-45.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.53.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.53.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;aye;no;no;no;aye;no;aye;aye;;no;no;no;aye;Oplaat;nl.m.02233;;;motie-Oplaat c.s. (28600-XII, nr. 45)
commons;2002-2003;35;2002-12-18;28600-XII;44;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XII-44.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.50.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.50.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;aye;aye;no;no;aye;no;aye;aye;;no;aye;no;aye;Oplaat;nl.m.02233;;;motie-Oplaat c.s. (28600-XII, nr. 44)
commons;2002-2003;35;2002-12-18;28600-XII;43;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XII-43.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.47.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.47.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;no;no;no;no;no;no;aye;no;;no;no;no;aye;Oplaat;nl.m.02233;;;motie-Oplaat (28600-XII, nr. 43)
commons;2002-2003;35;2002-12-18;28600-XII;42;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XII-42.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.44.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.44.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;no;no;no;no;no;no;no;no;;no;no;aye;no;Gerkens;nl.m.02326;;;motie-Gerkens (28600-XII, nr. 42)
commons;2002-2003;35;2002-12-18;28600-XII;41;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XII-41.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.41.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.41.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;no;no;no;aye;no;no;aye;aye;;aye;no;aye;no;Gerkens;nl.m.02326;;;motie-Gerkens c.s. (28600-XII, nr. 41)
commons;2002-2003;35;2002-12-18;28600-XII;40;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XII-40.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.38.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.38.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;no;no;no;aye;no;no;aye;no;;no;aye;aye;no;Gerkens;nl.m.02326;;;motie-Gerkens (28600-XII, nr. 40)
commons;2002-2003;35;2002-12-18;28600-XII;38;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-XII-38.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.35.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.35.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;Alblas;nl.m.02378;;;motie-Alblas c.s. (28600-XII, nr. 38)
commons;2002-2003;35;2002-12-18;28600-XII;37:,herdruk;motie;not-available;van agenda afgevoerd;https://zoek.officielebekendmakingen.nl/dossier/28600-XII;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658.1.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2656-2658?view=html#nl.proc.ob.d.h-tk-20022003-2656-2658.1.31.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2656-2658.html;;;;;;;;;;;;;;Duyvendak;nl.m.02307;;;motie-Duyvendak c.s. (28600-XII, nr. 37, herdruk)
