#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.50plus;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.fractieyildirim;nl.p.gl;nl.p.osf;nl.p.pvda;nl.p.pvdd;nl.p.pvv;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2010-2011;98;2011-06-28;29817;71;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29817-71.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-98-34.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-98-34?view=html#nl.proc.ob.d.h-tk-20102011-98-34.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-98-34.html;;no;aye;aye;;aye;;aye;aye;no;no;aye;no;Koolmees;nl.m.03189;Spekman;nl.m.03076;de motie-Koolmees/Spekman over het aanstellen van een onafhankelijke arbiter ( 29817, nr. 71) 
commons;2010-2011;98;2011-06-28;29817;69;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29817-69.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-98-34.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-98-34?view=html#nl.proc.ob.d.h-tk-20102011-98-34.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-98-34.html;;no;aye;no;;no;;aye;aye;no;no;aye;no;Karabulut;nl.m.03102;;;de motie-Karabulut over de huidige werknemers van SOWECO ( 29817, nr. 69) 
commons;2010-2011;98;2011-06-28;29817;70;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29817-70.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-98-34.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-98-34?view=html#nl.proc.ob.d.h-tk-20102011-98-34.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-98-34.html;;no;aye;no;;aye;;aye;aye;no;no;aye;no;Karabulut;nl.m.03102;;;de motie-Karabulut over bezuinigingen op de rijksbijdrage ( 29817, nr. 70) 
commons;2010-2011;98;2011-06-28;23645;472;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23645-472.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-98-35.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-98-35?view=html#nl.proc.ob.d.h-tk-20102011-98-35.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-98-35.html;;no;no;aye;;aye;;aye;aye;no;no;aye;no;Verhoeven;nl.m.03192;;;de motie-Verhoeven c.s. over de bezuinigingsoperatie "Aanbesteden ov grote steden" ( 23645, nr. 472).
commons;2010-2011;100;2011-06-30;32800;18;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32800-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-68.1.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-68?view=html#nl.proc.ob.d.h-tk-20102011-100-68.1.40.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-68.html;;no;no;no;;no;;aye;aye;aye;no;aye;no;Bashir;nl.m.03149;;;de motie-Bashir over niet verlagen van het tarief van de vennootschapsbelasting ( 32800, nr. 18) 
commons;2010-2011;100;2011-06-30;32605;37;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32605-37.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17.1.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17?view=html#nl.proc.ob.d.h-tk-20102011-100-17.1.37.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-17.html;;aye;aye;aye;;aye;;aye;aye;no;aye;aye;no;Hachchi;nl.m.03190;;;de motie-Hachchi over het SER-advies over samenwerking ( 32605, nr. 37) 
commons;2010-2011;100;2011-06-30;32605;36;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32605-36.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17.1.34.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17?view=html#nl.proc.ob.d.h-tk-20102011-100-17.1.34.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-17.html;;aye;no;aye;;aye;;aye;aye;no;aye;aye;aye;Hachchi;nl.m.03190;Verhoeven;nl.m.03192;de motie-Hachchi/Verhoeven over de speerpunten van het ontwikkelingssamenwerkingsbeleid ( 32605, nr. 36) 
commons;2010-2011;100;2011-06-30;31495;30;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31495-30.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-60.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-60?view=html#nl.proc.ob.d.h-tk-20102011-100-60.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-60.html;;no;aye;aye;;no;;aye;aye;no;no;no;no;Voordewind;nl.m.03070;Van der Ham;nl.m.02317;de motie-Voordewind/Van der Ham over de structurele extra subsidie ( 31495, nr. 30) 
commons;2010-2011;100;2011-06-30;32605;35;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32605-35.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17.1.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17?view=html#nl.proc.ob.d.h-tk-20102011-100-17.1.31.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-17.html;;aye;aye;aye;;aye;;aye;aye;no;aye;aye;aye;El Fassed;nl.m.03228;;;de motie-El Fassed over niet afbouwen van het genderbudget ( 32605, nr. 35) 
commons;2010-2011;100;2011-06-30;32605;34;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32605-34.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17?view=html#nl.proc.ob.d.h-tk-20102011-100-17.1.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-17.html;;aye;aye;aye;;aye;;aye;aye;no;aye;aye;no;El Fassed;nl.m.03228;;;de motie-El Fassed over voorwaarden op het gebied van milieu ( 32605, nr. 34) 
commons;2010-2011;100;2011-06-30;32605;33;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32605-33.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17?view=html#nl.proc.ob.d.h-tk-20102011-100-17.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-17.html;;aye;aye;aye;;aye;;aye;aye;no;aye;aye;aye;El Fassed;nl.m.03228;;;de motie-El Fassed c.s. over blijven nastreven van een regionale aanpak ( 32605, nr. 33) 
commons;2010-2011;100;2011-06-30;32605;32;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32605-32.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17?view=html#nl.proc.ob.d.h-tk-20102011-100-17.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-17.html;;no;aye;no;;no;;no;no;aye;aye;no;no;Driessen;nl.m.03215;;;de motie-Driessen over stoppen van de hulp aan de Palestijnse Autoriteit ( 32605, nr. 32) 
commons;2010-2011;100;2011-06-30;32605;38;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32605-38.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17.1.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17?view=html#nl.proc.ob.d.h-tk-20102011-100-17.1.40.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-17.html;;aye;aye;aye;;aye;;aye;aye;no;aye;aye;no;Voordewind;nl.m.03070;;;de motie-Voordewind over de bestrijding van kinderarbeid ( 32605, nr. 38) 
commons;2010-2011;100;2011-06-30;31495;35;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31495-35.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-60.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-60?view=html#nl.proc.ob.d.h-tk-20102011-100-60.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-60.html;;no;aye;no;;aye;;aye;no;no;no;no;no;Klijnsma;nl.m.03181;;;de motie-Klijnsma over waardevolle collecties ( 31495, nr. 35).
commons;2010-2011;100;2011-06-30;31495;34;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31495-34.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-60.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-60?view=html#nl.proc.ob.d.h-tk-20102011-100-60.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-60.html;;no;aye;aye;;aye;;aye;aye;no;aye;aye;no;Dijkgraaf;nl.m.02306;Van der Ham;nl.m.02317;de motie-Dijkgraaf/Van der Ham over de verdere ontwikkeling van het Nationaal Historisch Museum ( 31495, nr. 34) 
commons;2010-2011;100;2011-06-30;31495;31;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31495-31.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-60.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-60?view=html#nl.proc.ob.d.h-tk-20102011-100-60.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-60.html;;no;aye;no;;no;;aye;aye;no;no;aye;no;Voordewind;nl.m.03070;;;de motie-Voordewind over exploitatie van Paleis Soestdijk ( 31495, nr. 31) 
commons;2010-2011;100;2011-06-30;31495;33;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31495-33.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-60.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-60?view=html#nl.proc.ob.d.h-tk-20102011-100-60.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-60.html;;no;aye;aye;;aye;;aye;aye;aye;aye;aye;no;Van der Ham;nl.m.02317;Dijkgraaf;nl.m.02306;de motie-Van der Ham/Dijkgraaf over het Huis voor de Democratie ( 31495, nr. 33) 
commons;2010-2011;100;2011-06-30;31495;32;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31495-32.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-60.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-60?view=html#nl.proc.ob.d.h-tk-20102011-100-60.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-60.html;;no;aye;no;;aye;;aye;aye;no;no;aye;no;Voordewind;nl.m.03070;;;de motie-Voordewind over de publieke functie van Paleis Soestdijk ( 31495, nr. 32) 
commons;2010-2011;100;2011-06-30;32800;20;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32800-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-68.1.46.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-68?view=html#nl.proc.ob.d.h-tk-20102011-100-68.1.46.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-68.html;;no;aye;aye;;aye;;aye;aye;no;no;aye;no;Koolmees;nl.m.03189;;;de motie-Koolmees c.s. over de gemiddelde bpm-opbrengst van de afgelopen vijf jaar ( 32800, nr. 20) 
commons;2010-2011;100;2011-06-30;32800;19;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32800-19.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-68.1.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-68?view=html#nl.proc.ob.d.h-tk-20102011-100-68.1.43.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-68.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;no;Omtzigt;nl.m.02441;Schouten;nl.m.03206;de motie-Omtzigt/Schouten over een kabinetsbrief met een integrale visie op het geven van geld ( 32800, nr. 19) 
commons;2010-2011;100;2011-06-30;32800;16;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32800-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-68.1.34.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-68?view=html#nl.proc.ob.d.h-tk-20102011-100-68.1.34.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-68.html;;no;aye;aye;;aye;;no;aye;no;no;aye;no;Bashir;nl.m.03149;;;de motie-Bashir over de vierde schijf in de tariefstructuur van de bpm ( 32800, nr. 16) 
commons;2010-2011;100;2011-06-30;32800;17;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32800-17.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-68.1.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-68?view=html#nl.proc.ob.d.h-tk-20102011-100-68.1.37.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-68.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;Bashir;nl.m.03149;Van Vliet;nl.m.03214;de gewijzigde motie-Bashir/Van Vliet over dichten van het gat in de vennootschapsbelasting ( 32800, nr. 17) 
commons;2010-2011;100;2011-06-30;32605;31;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32605-31.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17?view=html#nl.proc.ob.d.h-tk-20102011-100-17.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-17.html;;no;no;no;;no;;no;no;aye;no;aye;no;Driessen;nl.m.03215;;;de motie-Driessen over Indonesië schrappen als partnerland ( 32605, nr. 31) 
commons;2010-2011;100;2011-06-30;32605;30;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32605-30.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17?view=html#nl.proc.ob.d.h-tk-20102011-100-17.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-17.html;;no;aye;aye;;aye;;aye;aye;no;aye;aye;no;Dikkers;nl.m.03241;;;de motie-Dikkers over exit-strategieën ( 32605, nr. 30) 
commons;2010-2011;100;2011-06-30;32605;29;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32605-29.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17?view=html#nl.proc.ob.d.h-tk-20102011-100-17.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-17.html;;no;aye;no;;aye;;aye;aye;no;aye;aye;no;Dikkers;nl.m.03241;El Fassed;nl.m.03228;de motie-Dikkers/El Fassed over maatschappelijke organisaties in Congo ( 32605, nr. 29) 
commons;2010-2011;100;2011-06-30;32605;26;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32605-26.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17?view=html#nl.proc.ob.d.h-tk-20102011-100-17.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-17.html;;no;aye;aye;;aye;;aye;aye;no;aye;aye;no;Dikkers;nl.m.03241;;;de motie-Dikkers over de ontwikkelingsrelatie met Burkina Faso ( 32605, nr. 26) 
commons;2010-2011;100;2011-06-30;32605;27;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32605-27.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17?view=html#nl.proc.ob.d.h-tk-20102011-100-17.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-17.html;;aye;aye;aye;;aye;;aye;aye;no;aye;aye;no;Dikkers;nl.m.03241;;;de motie-Dikkers over toepassen van de hernieuwde OESO-richtlijnen ( 32605, nr. 27) 
commons;2010-2011;100;2011-06-30;32605;28;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32605-28.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-17?view=html#nl.proc.ob.d.h-tk-20102011-100-17.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-17.html;;aye;aye;aye;;aye;;aye;aye;no;aye;aye;no;Dikkers;nl.m.03241;;;de motie-Dikkers over criteria bij de thema's voedselzekerheid en water ( 32605, nr. 28) 
commons;2010-2011;100;2011-06-30;29689;343;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29689-343.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61.1.45.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61?view=html#nl.proc.ob.d.h-tk-20102011-100-61.1.45.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-61.html;;no;aye;aye;;aye;;aye;aye;no;aye;no;no;Dijkstra;nl.m.03188;;;de motie-Dijkstra c.s. over het stoppen-met-rokenprogramma ( 29689, nr. 343).
commons;2010-2011;100;2011-06-30;29689;341;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29689-341.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61.1.42.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61?view=html#nl.proc.ob.d.h-tk-20102011-100-61.1.42.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-61.html;;no;aye;no;;aye;;aye;aye;no;aye;aye;no;Leijten;nl.m.03095;Kooiman;nl.m.03231;de motie-Leijten/Kooiman over geen tariefkorting op de verloskundige zorg ( 29689, nr. 341) 
commons;2010-2011;100;2011-06-30;31268;48;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31268-48.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-69.1.6.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-69?view=html#nl.proc.ob.d.h-tk-20102011-100-69.1.6.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-69.html;;no;aye;no;;aye;;aye;aye;aye;aye;aye;no;Karabulut;nl.m.03102;;;de motie-Karabulut over ongewenste beïnvloeding van Nederlanders ( 31268, nr. 48) 
commons;2010-2011;100;2011-06-30;31268;47;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31268-47.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-69.1.6.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-69?view=html#nl.proc.ob.d.h-tk-20102011-100-69.1.6.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-69.html;;no;aye;aye;;aye;;aye;aye;no;no;aye;no;Ortega-Martijn;nl.m.03071;;;de motie-Ortega-Martijn over evaluatie van de Wet overleg minderhedenbeleid ( 31268, nr. 47) 
commons;2010-2011;100;2011-06-30;29689;340;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29689-340.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61.1.39.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61?view=html#nl.proc.ob.d.h-tk-20102011-100-61.1.39.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-61.html;;no;aye;no;;aye;;aye;aye;no;no;aye;no;Leijten;nl.m.03095;;;de motie-Leijten over niet uit het basispakket halen van dieetadvisering ( 29689, nr. 340) 
commons;2010-2011;100;2011-06-30;29689;339;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29689-339.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61?view=html#nl.proc.ob.d.h-tk-20102011-100-61.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-61.html;;no;no;no;;aye;;no;aye;no;no;aye;no;Leijten;nl.m.03095;Van Gerven;nl.m.03116;de motie-Leijten/Van Gerven over de korting op huisartsen ( 29689, nr. 339) 
commons;2010-2011;100;2011-06-30;29689;338;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29689-338.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61.1.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61?view=html#nl.proc.ob.d.h-tk-20102011-100-61.1.33.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-61.html;;no;aye;aye;;aye;;aye;aye;no;aye;no;no;Wiegman-van Meppelen Scheppink;nl.m.03125;;;de motie-Wiegman-van Meppelen Scheppink over dieetadvisering ( 29689, nr. 338) 
commons;2010-2011;100;2011-06-30;29689;337;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29689-337.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61?view=html#nl.proc.ob.d.h-tk-20102011-100-61.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-61.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;Wiegman-van Meppelen Scheppink;nl.m.03125;;;de motie-Wiegman-van Meppelen Scheppink c.s. over een pilot bilateraal CI ( 29689, nr. 337) 
commons;2010-2011;100;2011-06-30;29689;336;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29689-336.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-100-61?view=html#nl.proc.ob.d.h-tk-20102011-100-61.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-100-61.html;;no;aye;no;;aye;;aye;aye;no;aye;aye;no;Wiegman-van Meppelen Scheppink;nl.m.03125;Voortman;nl.m.03229;de motie-Wiegman-van Meppelen Scheppink/Voortman over afzien van de tariefkorting verloskundige zorg ( 29689, nr. 336) 
