#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.ln;nl.p.lpf;nl.p.osf;nl.p.pvda;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2001-2002;63;2002-04-03;28000-XII;59;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XII-59.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253-1.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253-1?view=html#nl.proc.ob.d.h-tk-20012002-4253-4253-1.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4253-4253-1.html;aye;aye;no;aye;;;;no;aye;aye;no;Poppe;nl.m.02536;;;motie-Poppe (28000-XII, nr. 59)
commons;2001-2002;63;2002-04-03;28000-XII;58;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XII-58.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253-1.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253-1?view=html#nl.proc.ob.d.h-tk-20012002-4253-4253-1.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4253-4253-1.html;aye;aye;no;aye;;;;no;aye;aye;no;Atsma;nl.m.02204;;;motie-Atsma (28000-XII, nr. 58)
commons;2001-2002;63;2002-04-03;28000-XII;57;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XII-57.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253-1?view=html#nl.proc.ob.d.h-tk-20012002-4253-4253-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4253-4253-1.html;aye;aye;aye;aye;;;;no;aye;aye;no;Atsma;nl.m.02204;;;motie-Atsma (28000-XII, nr. 57)
commons;2001-2002;63;2002-04-03;28000-XII;56;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XII-56.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253-1?view=html#nl.proc.ob.d.h-tk-20012002-4253-4253-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4253-4253-1.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Vendrik;nl.m.02245;;;motie-Vendrik c.s. (28000-XII, nr. 56)
commons;2001-2002;65;2002-04-09;27295;21;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27295-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377.1.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377?view=html#nl.proc.ob.d.h-tk-20012002-4377-4377.1.26.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4377-4377.html;aye;aye;no;no;;;;no;aye;aye;no;Kant;nl.m.02226;Buijs;nl.m.02213;de motie-Kant/Buijs over een inventarisatie en een onderzoek naar de maatschappelijke behoefte aan ziekenhuiszorg ( 27295, nr. 21)
commons;2001-2002;65;2002-04-09;27295;20;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27295-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377.1.23.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377?view=html#nl.proc.ob.d.h-tk-20012002-4377-4377.1.23.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4377-4377.html;no;no;no;no;;;;no;no;aye;no;Kant;nl.m.02226;;;de motie-Kant over een "stop" op concentratie- en opheffingsplannen ( 27295, nr. 20)
commons;2001-2002;65;2002-04-09;27295;19;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27295-19.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377.1.20.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377?view=html#nl.proc.ob.d.h-tk-20012002-4377-4377.1.20.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4377-4377.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Buijs;nl.m.02213;;;de motie-Buijs c.s. over de ziekenhuizen in Goes en Vlissingen ( 27295, nr. 19)
commons;2001-2002;65;2002-04-09;27295;17;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27295-17.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377?view=html#nl.proc.ob.d.h-tk-20012002-4377-4377.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4377-4377.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Hermann;nl.m.02223;;;de motie-Hermann c.s. over het bereikbaarheidscriterium van 30 minuten ( 27295, nr. 17)
commons;2001-2002;65;2002-04-09;27295;16;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27295-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377?view=html#nl.proc.ob.d.h-tk-20012002-4377-4377.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4377-4377.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Van Blerck-Woerdman;nl.m.02570;;;de motie-Van Blerck-Woerdman c.s. over het voorzieningenniveau in Zeeland ( 27295, nr. 16)
commons;2001-2002;65;2002-04-09;27295;15;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27295-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377?view=html#nl.proc.ob.d.h-tk-20012002-4377-4377.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4377-4377.html;aye;aye;no;aye;;;;no;aye;aye;aye;Van Blerck-Woerdman;nl.m.02570;;;de motie-Van Blerck-Woerdman c.s. over een experimenteerartikel ( 27295, nr. 15)
commons;2001-2002;65;2002-04-09;27295;14;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27295-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377?view=html#nl.proc.ob.d.h-tk-20012002-4377-4377.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4377-4377.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Van Blerck-Woerdman;nl.m.02570;;;de motie-Van Blerck-Woerdman c.s. over uitbreiding van een oriënterend onderzoek ( 27295, nr. 14)
commons;2001-2002;65;2002-04-09;28008;42;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28008-42.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377?view=html#nl.proc.ob.d.h-tk-20012002-4376-4377.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4376-4377.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Arib;nl.m.02203;;;de motie-Arib c.s. over een plan van aanpak n.a.v. de adviezen van de commissie-Tabaksblat ( 28008, nr. 42)
commons;2001-2002;65;2002-04-09;28008;41;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28008-41.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377?view=html#nl.proc.ob.d.h-tk-20012002-4376-4377.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4376-4377.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Hermann;nl.m.02223;;;de motie-Hermann c.s. over investeringen in het oprichten en in stand houden van gezondheidscentra ( 28008, nr. 41)
commons;2001-2002;65;2002-04-09;28008;40;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28008-40.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377?view=html#nl.proc.ob.d.h-tk-20012002-4376-4377.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4376-4377.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Hermann;nl.m.02223;;;de motie-Hermann c.s. over het instellen van ANW-diensten ( 28008, nr. 40)
commons;2001-2002;65;2002-04-09;28008;39;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28008-39.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377?view=html#nl.proc.ob.d.h-tk-20012002-4376-4377.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4376-4377.html;aye;no;no;no;;;;no;no;aye;no;Kant;nl.m.02226;;;de motie-Kant over ANW-diensten ( 28008, nr. 39)
commons;2001-2002;65;2002-04-09;28008;38;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28008-38.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377?view=html#nl.proc.ob.d.h-tk-20012002-4376-4377.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4376-4377.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Buijs;nl.m.02213;;;de motie-Buijs c.s. over de herijking van norminkomens van vrijeberoepsbeoefenaren ( 28008, nr. 38)
commons;2001-2002;65;2002-04-09;28008;37;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28008-37.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377?view=html#nl.proc.ob.d.h-tk-20012002-4376-4377.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4376-4377.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Buijs;nl.m.02213;;;de motie-Buijs c.s. over de premiestijging arbeidsongeschiktheidsverzekering ( 28008, nr. 37)
commons;2001-2002;65;2002-04-09;28008;36;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28008-36.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377?view=html#nl.proc.ob.d.h-tk-20012002-4376-4377.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4376-4377.html;aye;aye;no;aye;;;;aye;aye;aye;aye;Buijs;nl.m.02213;;;de motie-Buijs c.s. over de secundaire arbeidsvoorwaarden van (verpleeghuis)artsen-in-opleiding ( 28008, nr. 36)
commons;2001-2002;65;2002-04-09;28008;35;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28008-35.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377?view=html#nl.proc.ob.d.h-tk-20012002-4376-4377.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4376-4377.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Buijs;nl.m.02213;;;de motie-Buijs c.s. over het niet opleggen van nadere regelgeving door de NMa ( 28008, nr. 35)
commons;2001-2002;65;2002-04-09;28008;34;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28008-34.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4377?view=html#nl.proc.ob.d.h-tk-20012002-4376-4377.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4376-4377.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Buijs;nl.m.02213;;;de motie-Buijs c.s. over invoering van een lokale kostencomponent ( 28008, nr. 34)
commons;2001-2002;65;2002-04-09;27295;22;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27295-22.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377.1.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377?view=html#nl.proc.ob.d.h-tk-20012002-4377-4377.1.29.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4377-4377.html;aye;aye;no;aye;;;;aye;aye;aye;no;Arib;nl.m.02203;;;de motie-Arib c.s. over het toezicht op de uitwerking van de beleidsregel ex artikel 3 WZV ( 27295, nr. 22)
commons;2001-2002;65;2002-04-09;27295;23;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27295-23.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377.1.32.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4377-4377?view=html#nl.proc.ob.d.h-tk-20012002-4377-4377.1.32.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4377-4377.html;aye;aye;aye;no;;;;aye;aye;aye;aye;Arib;nl.m.02203;Buijs;nl.m.02213;de motie-Arib/Buijs over wijziging van de beleidsregel ex artikel 3 WZV ( 27295, nr. 23)
commons;2001-2002;65;2002-04-09;28135;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28135;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4379-4379.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4379-4379?view=html#nl.proc.ob.d.h-tk-20012002-4379-4379.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4379-4379.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Wijziging van de Wet op het voortgezet onderwijs in verband met onder meer de invoering van een regeling voor de bekostiging van het leerwegondersteunend onderwijs en het praktijkonderwijs en een regionaal zorgbudget ( 28135)
commons;2001-2002;65;2002-04-09;28135;8;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28135-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28135-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4379-4379.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4379-4379?view=html#nl.proc.ob.d.h-tk-20012002-4379-4379.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4379-4379.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Dijksma;nl.m.02510;;;amendement-Dijksma c.s., tot invoeging van een nieuw artikel XVIIA (stuk nr. 8)
commons;2001-2002;65;2002-04-09;28135;7;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28135-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28135-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4379-4379.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4379-4379?view=html#nl.proc.ob.d.h-tk-20012002-4379-4379.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4379-4379.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Lambrechts;nl.m.02526;;;amendement-Lambrechts c.s. (stuk nr. 7, I)
commons;2001-2002;65;2002-04-09;28063;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28063;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4379.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4379?view=html#nl.proc.ob.d.h-tk-20012002-4378-4379.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4378-4379.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Wijziging van de Wet collectieve preventie volksgezondheid ( 28063)
commons;2001-2002;65;2002-04-09;28063;18;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28063-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28063-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4379.1.20.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4379?view=html#nl.proc.ob.d.h-tk-20012002-4378-4379.1.20.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4378-4379.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Hermann;nl.m.02223;;;amendement-Hermann c.s. (stuk nr. 18)
commons;2001-2002;65;2002-04-09;28063;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28063-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28063-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4379.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4379?view=html#nl.proc.ob.d.h-tk-20012002-4378-4379.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4378-4379.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Hermann;nl.m.02223;;;amendement-Hermann c.s. (stuk nr. 9)
commons;2001-2002;65;2002-04-09;28063;12;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28063-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28063-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4379.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4379?view=html#nl.proc.ob.d.h-tk-20012002-4378-4379.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4378-4379.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Arib;nl.m.02203;;;amendement-Arib (stuk nr. 12)
commons;2001-2002;65;2002-04-09;28063;13;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28063-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28063-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4379.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4379?view=html#nl.proc.ob.d.h-tk-20012002-4378-4379.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4378-4379.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Hermann;nl.m.02223;;;amendement-Hermann c.s. (stuk nr. 13)
commons;2001-2002;65;2002-04-09;24797;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24797;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378?view=html#nl.proc.ob.d.h-tk-20012002-4378-4378.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4378-4378.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Wijziging van de regels met betrekking tot de verwerking van persoonsgegevens in persoonsdossiers (Wet justitiële gegevens) ( 24797)
commons;2001-2002;65;2002-04-09;24797;22;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24797-22.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24797-22?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378?view=html#nl.proc.ob.d.h-tk-20012002-4378-4378.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4378-4378.html;no;aye;no;aye;;;;no;aye;aye;no;Rouvoet;nl.m.02541;;;amendement-Rouvoet (stuk nr. 22)
commons;2001-2002;65;2002-04-09;24797;26;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24797-26.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24797-26?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378?view=html#nl.proc.ob.d.h-tk-20012002-4378-4378.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4378-4378.html;aye;aye;no;no;;;;aye;aye;no;no;Jonker;nl.m.02578;;;amendement-Jonker (stuk nr. 26)
commons;2001-2002;65;2002-04-09;27745;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27745;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378-1.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378-1?view=html#nl.proc.ob.d.h-tk-20012002-4378-4378-1.1.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4378-4378-1.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Wijziging van het Wetboek van Strafrecht, het Wetboek van Strafvordering en de Gemeentewet (partiële wijziging zedelijkheidswetgeving) ( 27745)
commons;2001-2002;65;2002-04-09;27745;11;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27745-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27745-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378-1.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378-1?view=html#nl.proc.ob.d.h-tk-20012002-4378-4378-1.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4378-4378-1.html;aye;aye;no;aye;;;;aye;aye;aye;aye;Van der Staaij;nl.m.02252;;;amendement-Van der Staaij c.s. (stuk nr. 11)
commons;2001-2002;65;2002-04-09;27745;12;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27745-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27745-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378-1.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378-1?view=html#nl.proc.ob.d.h-tk-20012002-4378-4378-1.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4378-4378-1.html;aye;aye;no;no;;;;aye;aye;aye;aye;Barth;nl.m.02208;;;amendement-Barth c.s., tot het doen vervallen van subonderdeel b (stuk nr. 12)
commons;2001-2002;65;2002-04-09;27745;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27745-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27745-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378-1.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378-1?view=html#nl.proc.ob.d.h-tk-20012002-4378-4378-1.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4378-4378-1.html;aye;aye;no;no;;;;no;aye;no;no;De Pater-Van der Meer;nl.m.01634;;;amendement-De Pater-Van der Meer (stuk nr. 9, I)
commons;2001-2002;65;2002-04-09;27745;7;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27745-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27745-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4378-4378-1?view=html#nl.proc.ob.d.h-tk-20012002-4378-4378-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4378-4378-1.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;amendement Barth, tot het invoegen van een nieuw onderdeel (stuk nr. 7, I)
commons;2001-2002;65;2002-04-09;28008;33;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28008-33.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4376.1.6.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4376-4376?view=html#nl.proc.ob.d.h-tk-20012002-4376-4376.1.6.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4376-4376.html;aye;aye;no;aye;;;;aye;aye;aye;no;Van der Hoek;nl.m.02225;Buijs;nl.m.02213;de motie-Van der Hoek/Buijs over een beleidsregel of procedure tot het oplossen van knelpunten ( 28008, nr. 33)
