#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.d66;nl.p.gl;nl.p.gpv;nl.p.osf;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1999-2000;86;2000-06-14;26732;53;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-53.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-53?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.173.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.173.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;no;no;aye;no;;no;no;no;aye;no;Halsema;nl.m.02220;;;amendement-Halsema (stuk nr. 53)
commons;1999-2000;86;2000-06-14;26732;61;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-61.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-61?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.168.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.168.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;no;no;aye;no;;no;no;no;aye;no;Halsema;nl.m.02220;;;amendement-Halsema (stuk nr. 61)
commons;1999-2000;86;2000-06-14;26732;65;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-65.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-65?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.163.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.163.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;no;no;aye;no;;no;no;no;aye;no;Halsema;nl.m.02220;;;amendement-Halsema (stuk nr. 65)
commons;1999-2000;86;2000-06-14;26732;82;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-82.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5547-5548.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5547-5548?view=html#nl.proc.ob.d.h-tk-19992000-5547-5548.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5547-5548.html;aye;no;no;no;;no;no;no;no;no;Wijn;nl.m.02249;;;de motie-Wijn over het landgebonden asielbeleid ( 26732, nr. 82)
commons;1999-2000;86;2000-06-14;26732;83;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-83.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5547-5548.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5547-5548?view=html#nl.proc.ob.d.h-tk-19992000-5547-5548.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5547-5548.html;aye;no;aye;aye;;no;aye;aye;aye;no;Wijn;nl.m.02249;;;de motie-Wijn c.s. over een verantwoorde invoering van de Vreemdelingenwet 2000 ( 26732, nr. 83)
commons;1999-2000;86;2000-06-14;27062;9;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27062-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5550-5551.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5550-5551?view=html#nl.proc.ob.d.h-tk-19992000-5550-5551.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5550-5551.html;no;no;aye;no;;no;no;no;aye;no;Rabbae;nl.m.02537;;;de motie-Rabbae over het niet intrekken van een verblijfsvergunning bij meerderjarigheid ( 27062, nr. 9)
commons;1999-2000;86;2000-06-14;27062;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27062-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5550-5551.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5550-5551?view=html#nl.proc.ob.d.h-tk-19992000-5550-5551.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5550-5551.html;no;no;aye;no;;no;no;no;aye;no;Rabbae;nl.m.02537;;;de motie-Rabbae over een verblijfsvergunning voor één jaar ( 27062, nr. 7)
commons;1999-2000;86;2000-06-14;27062;6;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27062-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5550-5551.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5550-5551?view=html#nl.proc.ob.d.h-tk-19992000-5550-5551.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5550-5551.html;aye;aye;aye;aye;;aye;aye;aye;aye;no;Hoekema;nl.m.02520;Albayrak;nl.m.02202;de motie-Hoekema/Albayrak over optionalisering van het terugkeerbeleid ( 27062, nr. 6)
commons;1999-2000;86;2000-06-14;27062;13;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27062-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5550-5551.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5550-5551?view=html#nl.proc.ob.d.h-tk-19992000-5550-5551.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5550-5551.html;aye;no;no;no;;no;no;no;no;aye;Kamp;nl.m.02523;Wijn;nl.m.02249;motie-Kamp/Wijn (27062, nr. 13)
commons;1999-2000;86;2000-06-14;27062;3;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27062-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5550-5551.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5550-5551?view=html#nl.proc.ob.d.h-tk-19992000-5550-5551.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5550-5551.html;aye;aye;aye;aye;;aye;aye;aye;aye;no;Albayrak;nl.m.02202;;;de motie-Albayrak over zomerscholen voor AMA's ( 27062, nr. 3)
commons;1999-2000;86;2000-06-14;26970;9;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26970-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5550.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5550?view=html#nl.proc.ob.d.h-tk-19992000-5549-5550.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5549-5550.html;no;aye;no;no;;aye;no;no;no;aye;Hoekema;nl.m.02520;;;de motie-Hoekema c.s. over Sevenum en Meerlo-Wanssum ( 26970, nr. 9)
commons;1999-2000;86;2000-06-14;26970;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26970-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5550.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5550?view=html#nl.proc.ob.d.h-tk-19992000-5549-5550.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5549-5550.html;no;aye;no;no;;aye;no;no;no;aye;Hoekema;nl.m.02520;;;de motie-Hoekema c.s. over de kernen Velden en Baarlo ( 26970, nr. 8)
commons;1999-2000;86;2000-06-14;26970;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26970;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5550.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5550?view=html#nl.proc.ob.d.h-tk-19992000-5549-5550.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5549-5550.html;no;aye;aye;no;;aye;no;no;no;aye;;;;;Samenvoeging van de gemeenten Venlo en Tegelen ( 26970)
commons;1999-2000;86;2000-06-14;26970;7;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26970-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26970-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5550.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5550?view=html#nl.proc.ob.d.h-tk-19992000-5549-5550.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5549-5550.html;no;aye;aye;no;;aye;no;no;no;aye;Balemans;nl.m.02206;;;amendement-Balemans c.s. (stuk nr. 7)
commons;1999-2000;86;2000-06-14;26970;6;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26970-6.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26970-6?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5550.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5550?view=html#nl.proc.ob.d.h-tk-19992000-5549-5550.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5549-5550.html;no;aye;aye;no;;aye;no;no;no;aye;Balemans;nl.m.02206;;;amendement-Balemans c.s. (stuk nr. 6, II)
commons;1999-2000;86;2000-06-14;26969;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26969;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5549.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5549?view=html#nl.proc.ob.d.h-tk-19992000-5549-5549.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5549-5549.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Samenvoeging van de gemeenten Broekhuizen, Grubbenvorst en Horst ( 26969)
commons;1999-2000;86;2000-06-14;26969;7;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26969-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26969-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5549.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5549-5549?view=html#nl.proc.ob.d.h-tk-19992000-5549-5549.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5549-5549.html;no;aye;aye;no;;aye;no;no;no;aye;Balemans;nl.m.02206;;;amendement-Balemans c.s. (stuk nr. 7)
commons;1999-2000;86;2000-06-14;26968;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26968;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5548-5549.1.7.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5548-5549?view=html#nl.proc.ob.d.h-tk-19992000-5548-5549.1.7.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5548-5549.html;no;aye;aye;aye;;aye;aye;no;no;aye;;;;;Samenvoeging van de gemeenten Sittard en Geleen ( 26968)
commons;1999-2000;86;2000-06-14;26968;6;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26968-6.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26968-6?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5548-5549.1.6.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5548-5549?view=html#nl.proc.ob.d.h-tk-19992000-5548-5549.1.6.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5548-5549.html;no;aye;aye;no;;aye;no;no;no;aye;De Cloe;nl.m.02709;;;amendement-De Cloe c.s. (stuk nr. 6, II)
commons;1999-2000;86;2000-06-14;26732;85;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-85.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5547-5548.1.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5547-5548?view=html#nl.proc.ob.d.h-tk-19992000-5547-5548.1.33.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5547-5548.html;aye;aye;no;aye;;aye;aye;aye;no;aye;Van der Staaij;nl.m.02252;;;de motie-Van der Staaij c.s. over terugkeer ( 26732, nr. 85)
commons;1999-2000;86;2000-06-14;26732;84;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-84.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5547-5548.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5547-5548?view=html#nl.proc.ob.d.h-tk-19992000-5547-5548.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5547-5548.html;aye;no;aye;aye;;no;aye;aye;aye;no;Wijn;nl.m.02249;;;de motie-Wijn over het nieuwe Vreemdelingenbesluit ( 26732, nr. 84)
commons;1999-2000;86;2000-06-14;26732;27;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-27.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-27?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.158.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.158.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;aye;no;no;no;;no;no;aye;no;no;Wijn;nl.m.02249;;;amendement-Wijn (stuk nr. 27, I)
commons;1999-2000;86;2000-06-14;26732;25;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-25.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-25?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.153.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.153.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;no;no;aye;no;;no;no;no;aye;no;De Wit;nl.m.02940;;;amendement-De Wit (stuk nr. 25)
commons;1999-2000;86;2000-06-14;26732;64;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-64.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-64?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.69.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.69.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;no;no;aye;no;;no;no;no;aye;no;Halsema;nl.m.02220;;;amendement-Halsema (stuk nr. 64)
commons;1999-2000;86;2000-06-14;26732;74;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-74.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-74?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.66.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.66.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;;;aye;;;;;;aye;;Halsema;nl.m.02220;;;amendement-Halsema (stuk nr. 74, I)
commons;1999-2000;86;2000-06-14;26732;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.62.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.62.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;aye;no;no;no;;no;no;aye;no;no;Wijn;nl.m.02249;;;amendement-Wijn (stuk nr. 10, I)
commons;1999-2000;86;2000-06-14;26732;86;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-86.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-86?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.57.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.57.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;no;no;aye;aye;;no;aye;aye;aye;no;Rouvoet;nl.m.02541;;;amendement-Rouvoet (stuk nr. 86, I)
commons;1999-2000;86;2000-06-14;26732;42;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-42.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-42?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.52.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.52.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;aye;no;no;no;;no;no;no;no;no;Wijn;nl.m.02249;;;amendement-Wijn (stuk nr. 42, I)
commons;1999-2000;86;2000-06-14;26732;50;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-50.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-50?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.47.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.47.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;no;no;aye;no;;no;no;no;aye;no;Halsema;nl.m.02220;;;amendement-Halsema (stuk nr. 50, I)
commons;1999-2000;86;2000-06-14;26732;38;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-38.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-38?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.43.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;aye;aye;no;no;;aye;no;no;no;aye;Kamp;nl.m.02523;;;amendement-Kamp c.s. (stuk nr. 38)
commons;1999-2000;86;2000-06-14;26732;28:,I;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26732;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.39.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.39.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;no;aye;aye;aye;;aye;aye;aye;aye;aye;Albayrak;nl.m.02202;;;amendement-Albayrak c.s. (stuk nr. 28, I, herdruk)
commons;1999-2000;86;2000-06-14;26732;51;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-51.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-51?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;no;no;aye;no;;no;no;no;aye;no;Halsema;nl.m.02220;;;amendement-Halsema (stuk nr. 51)
commons;1999-2000;86;2000-06-14;26732;41;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-41.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-41?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.32.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.32.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;aye;no;no;no;;no;no;aye;no;no;Wijn;nl.m.02249;Van der Staaij;nl.m.02252;amendement-Wijn/Van der Staaij (stuk nr. 41)
commons;1999-2000;86;2000-06-14;26732;49;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-49.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-49?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.28.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;no;no;aye;no;;no;no;no;aye;no;Halsema;nl.m.02220;;;amendement-Halsema (stuk nr. 49)
commons;1999-2000;86;2000-06-14;26732;24;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-24.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-24?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.23.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.23.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;no;no;aye;no;;no;no;no;aye;no;De Wit;nl.m.02940;;;amendement-De Wit (stuk nr. 24, I)
commons;1999-2000;86;2000-06-14;26732;48;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-48.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-48?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;no;no;aye;no;;no;no;no;aye;no;Halsema;nl.m.02220;;;amendement-Halsema (stuk nr. 48)
commons;1999-2000;86;2000-06-14;26732;37;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-37.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-37?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;aye;aye;no;aye;;aye;aye;aye;no;aye;Kamp;nl.m.02523;;;amendement-Kamp c.s. (stuk nr. 37)
commons;1999-2000;86;2000-06-14;26732;47;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-47.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-47?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;no;no;aye;no;;no;no;no;aye;no;Halsema;nl.m.02220;;;amendement-Halsema (stuk nr. 47)
commons;1999-2000;86;2000-06-14;26732;46;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-46.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-46?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;aye;no;no;aye;;no;aye;aye;no;no;Van der Staaij;nl.m.02252;;;amendement-Van der Staaij (stuk nr. 46)
commons;1999-2000;86;2000-06-14;26732;29;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26732-29.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26732-29?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547.1.72.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-5541-5547?view=html#nl.proc.ob.d.h-tk-19992000-5541-5547.1.72.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-5541-5547.html;aye;aye;aye;no;;aye;no;no;aye;aye;Albayrak;nl.m.02202;;;amendement-Albayrak c.s. (stuk nr. 29)
