#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.gpv;nl.p.osf;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2000-2001;96;2001-07-05;25017;36;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25017-36.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6069-6070.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6069-6070?view=html#nl.proc.ob.d.h-tk-20002001-6069-6070.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6069-6070.html;no;aye;aye;aye;;;aye;;no;aye;no;Bolhuis;nl.m.01845;;;de motie-Bolhuis over de beoordeling van de ICES-3-investeringsimpuls ( 25017, nr. 36)
commons;2000-2001;96;2001-07-05;25017;37;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25017-37.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6069-6070.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6069-6070?view=html#nl.proc.ob.d.h-tk-20002001-6069-6070.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6069-6070.html;no;aye;aye;aye;;;aye;;aye;aye;no;Bolhuis;nl.m.01845;;;de motie-Bolhuis over de voorbereiding van ICES-3 ( 25017, nr. 37)
commons;2000-2001;96;2001-07-05;24095;75;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24095-75.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6070-6070.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6070-6070?view=html#nl.proc.ob.d.h-tk-20002001-6070-6070.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6070-6070.html;aye;aye;aye;no;;;aye;;aye;aye;no;Wagenaar;nl.m.02612;;;de motie-Wagenaar c.s. over een vergelijkende toets ( 24095, nr. 75)
commons;2000-2001;96;2001-07-05;24095;76;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24095-76.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6070-6070.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6070-6070?view=html#nl.proc.ob.d.h-tk-20002001-6070-6070.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6070-6070.html;no;no;no;aye;;;no;;no;aye;no;Vendrik;nl.m.02245;;;de motie-Vendrik over de continuïteit van de gekleurde zenders ( 24095, nr. 76)
commons;2000-2001;96;2001-07-05;24095;77;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24095-77.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6070-6070.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6070-6070?view=html#nl.proc.ob.d.h-tk-20002001-6070-6070.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6070-6070.html;;;;;;;;;;;;Vendrik;nl.m.02245;;;de motie-Vendrik over het vierde gecompartimenteerde pakket ( 24095, nr. 77)
commons;2000-2001;96;2001-07-05;24095;78;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24095-78.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6070-6070.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6070-6070?view=html#nl.proc.ob.d.h-tk-20002001-6070-6070.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6070-6070.html;no;aye;no;no;;;no;;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over een vergelijkende toets ( 24095, nr. 78)
commons;2000-2001;96;2001-07-05;24095;79) ;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24095;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6070-6070.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6070-6070?view=html#nl.proc.ob.d.h-tk-20002001-6070-6070.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6070-6070.html;aye;no;no;aye;;;aye;;no;aye;no;Atsma;nl.m.02204;;;de motie-Atsma c.s. over FM- en AM-dekking ( 24095, nr. 79)
commons;2000-2001;96;2001-07-05;24095;80;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24095-80.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6070-6070.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6070-6070?view=html#nl.proc.ob.d.h-tk-20002001-6070-6070.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6070-6070.html;no;no;no;no;;;no;;no;no;aye;Nicolaï;nl.m.02231;;;de motie-Nicolaï over het combipakket ( 24095, nr. 80)
commons;2000-2001;96;2001-07-05;27830;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27830-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6069-6069-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6069-6069-1?view=html#nl.proc.ob.d.h-tk-20002001-6069-6069-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6069-6069-1.html;;;;;;;;;;;;Poppe;nl.m.02536;;;de motie-Poppe over het afzien van de verwerving van de Gill ( 27830, nr. 4)
commons;2000-2001;96;2001-07-05;27830;3;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27830-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6069-6069-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6069-6069-1?view=html#nl.proc.ob.d.h-tk-20002001-6069-6069-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6069-6069-1.html;no;no;no;aye;;;no;;no;aye;no;Harrewijn;nl.m.02222;;;de motie-Harrewijn over opschorting van de order voor de Gill ( 27830, nr. 3)
commons;2000-2001;96;2001-07-05;27400-XII;78;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XII-78.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6068-6069.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6068-6069?view=html#nl.proc.ob.d.h-tk-20002001-6068-6069.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6068-6069.html;no;no;no;aye;;;no;;no;aye;no;Van Bommel;nl.m.02211;;;motie-Van Bommel (27400-XII, nr. 78)
commons;2000-2001;96;2001-07-05;27696;3;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27696-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067-1?view=html#nl.proc.ob.d.h-tk-20002001-6067-6067-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6067-6067-1.html;aye;aye;aye;aye;;;aye;;aye;aye;aye;Rijpstra;nl.m.02539;Ravestein;nl.m.02254;de motie-Rijpstra/Ravestein over een actieplan ( 27696, nr. 3)
commons;2000-2001;96;2001-07-05;27696;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27696-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067-1.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067-1?view=html#nl.proc.ob.d.h-tk-20002001-6067-6067-1.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6067-6067-1.html;no;no;aye;aye;;;no;;no;aye;no;Kant;nl.m.02226;;;de motie-Kant over verplicht schoolzwemmen ( 27696, nr. 4)
commons;2000-2001;96;2001-07-05;19637;597;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-597.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067-2.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067-2?view=html#nl.proc.ob.d.h-tk-20002001-6067-6067-2.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6067-6067-2.html;no;aye;aye;aye;;;no;;aye;aye;no;Rouvoet;nl.m.02541;Hoekema;nl.m.02520;de motie-Rouvoet/Hoekema over een vertrekmoratorium ( 19637, nr. 597)
commons;2000-2001;96;2001-07-05;19637;598;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-598.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067-2.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067-2?view=html#nl.proc.ob.d.h-tk-20002001-6067-6067-2.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6067-6067-2.html;no;no;no;aye;;;no;;no;aye;no;De Wit;nl.m.02940;;;de motie-De Wit over opschorting van de terugkeer ( 19637, nr. 598)
commons;2000-2001;96;2001-07-05;27782;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27782-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27782-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067?view=html#nl.proc.ob.d.h-tk-20002001-6067-6067.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6067-6067.html;aye;aye;aye;aye;;;aye;;aye;aye;no;Dittrich;nl.m.02512;;;amendement-Dittrich (stuk nr. 9, I)
commons;2000-2001;96;2001-07-05;27782;4;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27782-4.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27782-4?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067?view=html#nl.proc.ob.d.h-tk-20002001-6067-6067.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6067-6067.html;aye;no;no;no;;;no;;no;no;no;Rietkerk;nl.m.02237;;;amendement-Rietkerk (stuk nr. 4, I)
commons;2000-2001;96;2001-07-05;27782;5;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27782-5.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27782-5?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067?view=html#nl.proc.ob.d.h-tk-20002001-6067-6067.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6067-6067.html;aye;no;no;no;;;no;;no;no;no;Rietkerk;nl.m.02237;;;amendement-Rietkerk (stuk nr. 5, I)
commons;2000-2001;96;2001-07-05;27782;6;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27782-6.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27782-6?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067?view=html#nl.proc.ob.d.h-tk-20002001-6067-6067.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6067-6067.html;aye;no;no;no;;;no;;no;no;no;Rietkerk;nl.m.02237;;;amendement-Rietkerk (stuk nr. 6, I)
commons;2000-2001;96;2001-07-05;27782;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27782;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067.1.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6067?view=html#nl.proc.ob.d.h-tk-20002001-6067-6067.1.26.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6067-6067.html;aye;aye;aye;aye;;;aye;;aye;aye;aye;;;;;Wijziging van de begroting van de uitgaven en de ontvangsten van het Ministerie van Justitie (VI) voor het jaar 2001 (wijziging samenhangende met de Voorjaarsnota) ( 27782)
commons;2000-2001;96;2001-07-05;27400-VI;75;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-VI-75.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6068.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6068?view=html#nl.proc.ob.d.h-tk-20002001-6067-6068.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6067-6068.html;aye;aye;aye;aye;;;aye;;aye;aye;no;Kuijper;nl.m.02230;;;motie-Kuijper c.s. (27400-VI, nr. 75)
commons;2000-2001;96;2001-07-05;27400-VI;80;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-VI-80.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6068.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6068?view=html#nl.proc.ob.d.h-tk-20002001-6067-6068.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6067-6068.html;no;no;no;aye;;;no;;no;aye;no;De Wit;nl.m.02940;;;motie-De Wit (27400-VI, nr. 80)
commons;2000-2001;96;2001-07-05;27400-VI;77;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-VI-77.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6068.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6068?view=html#nl.proc.ob.d.h-tk-20002001-6067-6068.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6067-6068.html;aye;aye;no;no;;;no;;aye;no;aye;O.P.G. Vos;nl.m.02563;;;motie-O.P.G. Vos (27400-VI, nr. 77)
commons;2000-2001;96;2001-07-05;27400-VI;81;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-VI-81.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6068.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6067-6068?view=html#nl.proc.ob.d.h-tk-20002001-6067-6068.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6067-6068.html;aye;aye;aye;aye;;;aye;;aye;aye;aye;Ross-van Dorp;nl.m.02238;;;motie-Ross-van Dorp c.s. (27400-VI, nr. 81)
commons;2000-2001;96;2001-07-05;27400-XII;80;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XII-80.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6068-6069.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6068-6069?view=html#nl.proc.ob.d.h-tk-20002001-6068-6069.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6068-6069.html;aye;aye;aye;aye;;;aye;;aye;aye;no;Rosenmöller;nl.m.02970;;;motie-Rosenmöller c.s. (27400-XII, nr. 80)
commons;2000-2001;96;2001-07-05;27757;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27757;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6063-6063-2.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6063-6063-2?view=html#nl.proc.ob.d.h-tk-20002001-6063-6063-2.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6063-6063-2.html;aye;aye;aye;aye;;;aye;;aye;aye;aye;;;;;Wijziging van de begroting van de uitgaven en de ontvangsten van het Ministerie van Financiën (IXB) voor het jaar 2001 (wijziging samenhangende met de Voorjaarsnota) ( 27757)
commons;2000-2001;96;2001-07-05;27757;4;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27757-4.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27757-4?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6063-6063-2.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6063-6063-2?view=html#nl.proc.ob.d.h-tk-20002001-6063-6063-2.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6063-6063-2.html;aye;aye;aye;aye;;;aye;;no;aye;no;Bakker;nl.m.02503;;;amendement-Bakker c.s. (stuk nr. 4)
commons;2000-2001;96;2001-07-05;24077;90;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24077-90.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-2.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-2?view=html#nl.proc.ob.d.h-tk-20002001-6057-6057-2.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6057-6057-2.html;aye;aye;no;aye;;;aye;;aye;aye;aye;Apostolou;nl.m.02966;;;de motie-Apostolou c.s. over tabletteermachines ( 24077, nr. 90)
commons;2000-2001;96;2001-07-05;24077;91;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24077-91.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-2.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-2?view=html#nl.proc.ob.d.h-tk-20002001-6057-6057-2.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6057-6057-2.html;no;no;aye;aye;;;no;;no;aye;no;Dittrich;nl.m.02512;;;de motie-Dittrich c.s. over experimenten met cannabis aan de achterdeur van coffeeshops ( 24077, nr. 91)
commons;2000-2001;96;2001-07-05;27410;21;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27410-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-3.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-3?view=html#nl.proc.ob.d.h-tk-20002001-6057-6057-3.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6057-6057-3.html;aye;no;aye;aye;;;aye;;no;aye;no;Van Gent;nl.m.02218;;;de motie-Van Gent c.s. over een Jeugd Effectrapportage ( 27410, nr. 21)
commons;2000-2001;96;2001-07-05;27410;23;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27410-23.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-3.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-3?view=html#nl.proc.ob.d.h-tk-20002001-6057-6057-3.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6057-6057-3.html;aye;no;aye;aye;;;aye;;no;aye;aye;Van Vliet;nl.m.02562;;;de motie-Van Vliet c.s. over vastlegging in de Wet op de jeugdzorg ( 27410, nr. 23)
commons;2000-2001;96;2001-07-05;27410;25;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27410-25.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-3.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-3?view=html#nl.proc.ob.d.h-tk-20002001-6057-6057-3.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6057-6057-3.html;aye;aye;aye;aye;;;aye;;aye;aye;aye;Arib;nl.m.02203;;;de motie-Arib c.s. over het opnemen van een acceptatieplicht ( 27410, nr. 25)
commons;2000-2001;96;2001-07-05;24036;224;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24036-224.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057?view=html#nl.proc.ob.d.h-tk-20002001-6057-6057.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6057-6057.html;aye;aye;aye;aye;;;aye;;aye;no;aye;Ravestein;nl.m.02254;;;de motie-Ravestein c.s. over een actieplan tot verlaging van de administratieve lasten ( 24036, nr. 224)
commons;2000-2001;96;2001-07-05;27646;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27646-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6058.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6058?view=html#nl.proc.ob.d.h-tk-20002001-6057-6058.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6057-6058.html;aye;aye;aye;no;;;aye;;aye;aye;no;Feenstra;nl.m.02860;Van den Akker;nl.m.02201;motie-Feenstra/Van den Akker (27646, nr. 8)
commons;2000-2001;96;2001-07-05;27646;5;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27646-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6058.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6058?view=html#nl.proc.ob.d.h-tk-20002001-6057-6058.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6057-6058.html;no;no;no;aye;;;no;;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over vastlegging van stofeigenschappen voor iedere gevaarscategorie ( 27646, nr. 5)
commons;2000-2001;96;2001-07-05;27646;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27646-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6058.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6058?view=html#nl.proc.ob.d.h-tk-20002001-6057-6058.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6057-6058.html;no;aye;aye;aye;;;no;;aye;aye;no;Van der Steenhoven;nl.m.02242;;;de motie-Van der Steenhoven over een lijst met uit te faseren stoffen ( 27646, nr. 7)
commons;2000-2001;96;2001-07-05;21677;61;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-21677-61.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6058-6058-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6058-6058-1?view=html#nl.proc.ob.d.h-tk-20002001-6058-6058-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6058-6058-1.html;aye;aye;no;no;;;no;;aye;no;aye;Geluk;nl.m.02217;;;de motie-Geluk c.s. over van rechtswege toegelaten middelen ( 21677, nr. 61)
commons;2000-2001;96;2001-07-05;21677;62:,herdruk;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/21677;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6058-6058-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6058-6058-1?view=html#nl.proc.ob.d.h-tk-20002001-6058-6058-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6058-6058-1.html;no;aye;no;aye;;;aye;;no;aye;no;Feenstra;nl.m.02860;;;de motie-Feenstra over relevante beslismomenten ( 21677, nr. 62, herdruk)
commons;2000-2001;96;2001-07-05;26345;63;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26345-63.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6058-6059.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6058-6059?view=html#nl.proc.ob.d.h-tk-20002001-6058-6059.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6058-6059.html;aye;aye;aye;no;;;aye;;aye;aye;aye;Rietkerk;nl.m.02237;;;de motie-Rietkerk c.s. over privacyregels ( 26345, nr. 63)
commons;2000-2001;96;2001-07-05;26345;64;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26345-64.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6058-6059.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6058-6059?view=html#nl.proc.ob.d.h-tk-20002001-6058-6059.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6058-6059.html;aye;aye;aye;no;;;aye;;aye;aye;aye;Van Heemst;nl.m.02887;;;de motie-Van Heemst c.s. over de groep van veelplegers ( 26345, nr. 64)
commons;2000-2001;96;2001-07-05;26463;102;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26463-102.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6059-6059-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6059-6059-1?view=html#nl.proc.ob.d.h-tk-20002001-6059-6059-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6059-6059-1.html;aye;aye;no;aye;;;no;;aye;aye;no;Van den Akker;nl.m.02201;M.B. Vos;nl.m.02547;de motie-Van den Akker/M.B. Vos over een plan van aanpak ( 26463, nr. 102)
commons;2000-2001;96;2001-07-05;24077;89;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24077-89.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-2.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-2?view=html#nl.proc.ob.d.h-tk-20002001-6057-6057-2.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6057-6057-2.html;aye;aye;aye;aye;;;aye;;aye;aye;no;Apostolou;nl.m.02966;;;de motie-Apostolou c.s. over toetsing van resultaten ( 24077, nr. 89)
commons;2000-2001;96;2001-07-05;27400-VI;74;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-VI-74.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-1.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-1?view=html#nl.proc.ob.d.h-tk-20002001-6057-6057-1.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6057-6057-1.html;aye;aye;no;aye;;;no;;aye;no;aye;De Pater-van der Meer;nl.m.01634;O.P.G. Vos;nl.m.02563;motie-De Pater-van der Meer/O.P.G. Vos (27400-VI, nr. 74)
commons;2000-2001;96;2001-07-05;27400-VI;73;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-VI-73.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-6057-6057-1?view=html#nl.proc.ob.d.h-tk-20002001-6057-6057-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-6057-6057-1.html;no;aye;aye;aye;;;aye;;aye;aye;no;Dittrich;nl.m.02512;;;motie-Dittrich c.s. (27400-VI, nr. 73)
